,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Duty
15083,middle,top,middle,bottom,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,middle,middle,middle,bottom,bottom,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,1
15084,middle,middle,top,middle,top,top,middle,top,top,top,top,middle,middle,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15085,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15086,middle,middle,top,middle,top,top,top,middle,top,middle,middle,top,middle,middle,top,top,middle,top,top,top,middle,middle,middle,top,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15087,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,middle,middle,bottom,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
15088,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15089,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,top,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15090,top,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,top,middle,middle,middle,middle,middle,bottom,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
15091,middle,middle,top,middle,middle,middle,middle,middle,middle,top,middle,top,top,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
15092,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,top,middle,middle,top,middle,middle,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,1
15093,middle,middle,top,middle,middle,middle,middle,top,top,middle,top,top,middle,middle,middle,middle,middle,top,middle,middle,middle,top,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15094,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,top,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15095,middle,middle,middle,bottom,top,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,middle,bottom,middle,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
15096,middle,middle,top,middle,middle,middle,bottom,middle,middle,top,top,top,middle,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15097,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,middle,bottom,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,middle,top,middle,top,0
15098,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,top,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,2
15099,bottom,middle,middle,middle,middle,middle,middle,bottom,middle,top,top,top,middle,top,bottom,middle,middle,middle,bottom,middle,top,middle,middle,middle,middle,top,middle,top,bottom,bottom,bottom,bottom,bottom,1
15100,bottom,top,middle,bottom,bottom,middle,middle,middle,middle,middle,top,middle,middle,middle,middle,top,top,middle,bottom,middle,top,bottom,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
15101,middle,middle,middle,middle,top,top,top,middle,top,top,top,top,middle,top,middle,middle,top,middle,top,middle,middle,middle,middle,middle,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
15102,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,middle,middle,top,top,top,0
15103,top,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,top,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15104,bottom,middle,middle,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,middle,middle,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
15105,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,middle,bottom,middle,middle,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,middle,top,middle,top,0
15106,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,top,middle,top,middle,bottom,bottom,bottom,bottom,bottom,1
15107,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,top,top,middle,middle,middle,0
15108,middle,middle,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,middle,middle,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,1
15109,middle,middle,middle,middle,top,middle,middle,middle,middle,top,top,top,middle,top,middle,middle,top,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,2
15110,bottom,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,middle,middle,middle,bottom,middle,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,bottom,top,middle,middle,middle,top,0
15111,middle,middle,top,bottom,middle,middle,middle,top,top,middle,top,middle,middle,middle,middle,top,middle,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15112,bottom,middle,middle,bottom,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,middle,middle,bottom,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
15113,top,middle,middle,middle,middle,middle,bottom,middle,middle,top,top,top,middle,top,top,top,middle,top,middle,middle,bottom,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
15114,bottom,middle,middle,bottom,middle,bottom,middle,middle,middle,top,top,top,middle,top,bottom,middle,top,middle,bottom,middle,middle,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,1
15115,middle,middle,top,middle,middle,middle,middle,top,middle,top,top,top,middle,top,top,middle,top,middle,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15116,middle,middle,middle,bottom,middle,middle,middle,middle,middle,top,top,top,middle,middle,middle,top,top,top,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15117,middle,middle,middle,middle,top,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15118,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,top,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,top,middle,middle,middle,top,0
15119,bottom,middle,middle,bottom,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,middle,middle,middle,middle,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,1
15120,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,middle,bottom,top,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,middle,middle,top,0
15121,top,middle,middle,middle,top,middle,middle,middle,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,bottom,bottom,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15122,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,top,middle,middle,top,0
15123,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,middle,middle,middle,bottom,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
15124,middle,top,top,middle,middle,middle,middle,middle,middle,top,top,middle,middle,top,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
15125,bottom,middle,middle,bottom,middle,middle,bottom,middle,top,top,top,top,middle,top,middle,top,top,top,bottom,middle,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,1
15126,middle,top,top,middle,middle,middle,middle,middle,top,bottom,middle,middle,middle,middle,top,top,middle,top,middle,top,bottom,top,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15127,bottom,top,middle,bottom,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,middle,middle,bottom,middle,middle,middle,top,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15128,middle,middle,top,middle,top,middle,middle,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,middle,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15129,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,middle,middle,top,middle,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15130,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,middle,middle,middle,top,top,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15131,middle,middle,top,middle,top,top,middle,top,top,top,top,top,middle,top,top,top,top,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15132,middle,middle,top,middle,middle,middle,middle,top,top,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15133,middle,middle,middle,middle,top,middle,middle,bottom,top,top,top,top,middle,top,middle,middle,top,top,middle,bottom,bottom,top,middle,middle,top,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15134,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,top,top,middle,middle,top,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15135,middle,middle,top,middle,middle,middle,middle,middle,middle,top,top,middle,middle,top,top,top,top,middle,middle,top,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15136,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,top,middle,top,top,top,middle,top,top,middle,middle,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
15137,middle,middle,top,middle,middle,top,top,middle,middle,top,top,top,middle,top,middle,top,top,middle,middle,top,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15138,middle,middle,top,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,middle,middle,middle,middle,middle,top,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15139,bottom,middle,middle,bottom,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,bottom,middle,middle,bottom,bottom,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,1
15140,top,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15141,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,top,top,middle,middle,top,middle,middle,middle,bottom,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,2
15142,middle,middle,top,middle,top,middle,middle,top,top,top,top,top,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,top,bottom,bottom,bottom,bottom,bottom,2
15143,bottom,top,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,middle,top,top,bottom,middle,middle,middle,middle,middle,middle,top,top,top,bottom,bottom,bottom,bottom,bottom,2
15144,bottom,middle,middle,bottom,middle,bottom,bottom,middle,middle,top,top,middle,middle,top,bottom,top,top,top,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15145,middle,middle,top,bottom,top,middle,middle,middle,top,top,top,top,top,top,top,top,middle,top,bottom,top,middle,middle,middle,middle,middle,middle,top,top,bottom,bottom,bottom,bottom,bottom,2
15146,middle,top,top,middle,middle,middle,middle,top,middle,middle,top,top,middle,top,middle,top,top,top,middle,middle,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15147,middle,middle,middle,bottom,middle,middle,middle,middle,middle,top,top,top,middle,top,top,middle,middle,top,middle,middle,middle,middle,top,middle,top,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,2
15148,middle,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,middle,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15149,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,middle,bottom,bottom,middle,bottom,top,bottom,bottom,bottom,bottom,middle,bottom,middle,bottom,bottom,bottom,top,middle,middle,middle,top,0
15150,bottom,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,top,bottom,middle,middle,middle,middle,middle,middle,middle,middle,top,bottom,bottom,bottom,bottom,bottom,1
15151,top,middle,middle,middle,top,middle,middle,middle,middle,top,top,middle,top,middle,middle,middle,middle,middle,middle,bottom,bottom,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15152,middle,middle,top,middle,middle,middle,middle,middle,middle,top,middle,top,top,top,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,middle,top,middle,bottom,bottom,bottom,bottom,bottom,2
15153,middle,middle,top,middle,top,middle,middle,top,top,middle,middle,top,middle,top,top,middle,top,middle,middle,middle,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15154,middle,middle,top,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,top,middle,middle,middle,middle,top,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15155,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,top,middle,top,top,top,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,1
15156,middle,top,middle,middle,middle,middle,middle,middle,middle,top,top,top,middle,middle,middle,top,top,top,middle,middle,bottom,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,bottom,bottom,bottom,3
15157,middle,middle,middle,middle,top,middle,middle,middle,top,top,top,top,middle,top,middle,middle,middle,middle,middle,middle,bottom,middle,middle,middle,middle,bottom,middle,bottom,bottom,bottom,bottom,bottom,bottom,3
15158,middle,middle,top,middle,middle,middle,middle,top,top,top,top,top,middle,top,middle,middle,top,middle,top,middle,middle,middle,top,middle,middle,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15159,middle,middle,middle,bottom,middle,middle,middle,middle,middle,middle,middle,middle,middle,middle,top,top,top,top,middle,top,middle,middle,middle,middle,top,middle,middle,middle,bottom,bottom,bottom,bottom,bottom,2
15160,middle,middle,top,bottom,top,middle,middle,top,middle,top,top,middle,middle,middle,middle,top,top,top,middle,middle,middle,middle,middle,middle,middle,top,top,middle,bottom,bottom,bottom,bottom,bottom,2
